time_ns,scenario,job_id,job_type,source_node,placement_status,algorithm,selected_node,route,rtt_ns,hop_count,gpu_util_percent,queue_length,compute_speed,network_score,compute_score,total_score,network_time_ms,queue_wait_time_ms,compute_time_ms,total_time_ms,failed_isls
115400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15877117.480112985,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
115400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42859518.42141621,5,,,,,,,42.859518421416205,1111.111111111111,1111.111111111111,2265.081740643638,0-1
115500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42858875.72290732,5,20.0,1,0.9,,,,,,,,0-1
115500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15877237.21839471,2,,,,,,,,,,,0-1
115500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15877237.21839471,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
115500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42858875.72290732,5,,,,,,,42.85887572290732,1111.111111111111,1111.111111111111,2265.0810979451294,0-1
115600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42858245.08780857,5,20.0,1,0.9,,,,,,,,0-1
115600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15877362.3584394,2,,,,,,,,,,,0-1
115600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15877362.3584394,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
115600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42858245.08780857,5,,,,,,,42.85824508780857,1111.111111111111,1111.111111111111,2265.080467310031,0-1
115700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42857608.93831862,5,20.0,1,0.9,,,,,,,,0-1
115700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15877487.834526915,2,,,,,,,,,,,0-1
115700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15877487.834526915,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
115700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42857608.93831862,5,,,,,,,42.85760893831862,1111.111111111111,1111.111111111111,2265.079831160541,0-1
115800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42856982.469293386,5,20.0,1,0.9,,,,,,,,0-1
115800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15877618.082924979,2,,,,,,,,,,,0-1
115800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15877618.082924979,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
115800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42856982.469293386,5,,,,,,,42.856982469293385,1111.111111111111,1111.111111111111,2265.0792046915158,0-1
115900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42856356.9910287,5,20.0,1,0.9,,,,,,,,0-1
115900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15877754.031657942,2,,,,,,,,,,,0-1
115900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15877754.031657942,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
115900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42856356.9910287,5,,,,,,,42.8563569910287,1111.111111111111,1111.111111111111,2265.078579213251,0-1
116000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42855733.70602437,5,20.0,1,0.9,,,,,,,,0-1
116000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15877887.697255423,2,,,,,,,,,,,0-1
116000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15877887.697255423,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42855733.70602437,5,,,,,,,42.855733706024374,1111.111111111111,1111.111111111111,2265.0779559282464,0-1
116100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42855112.49513779,5,20.0,1,0.9,,,,,,,,0-1
116100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15878026.134322131,2,,,,,,,,,,,0-1
116100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15878026.134322131,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42855112.49513779,5,,,,,,,42.85511249513779,1111.111111111111,1111.111111111111,2265.07733471736,0-1
116200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42854497.32276221,5,20.0,1,0.9,,,,,,,,0-1
116200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15878168.159573728,2,,,,,,,,,,,0-1
116200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15878168.159573728,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42854497.32276221,5,,,,,,,42.854497322762214,1111.111111111111,1111.111111111111,2265.0767195449844,0-1
116300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42853884.12823779,5,20.0,1,0.9,,,,,,,,0-1
116300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15878313.16967635,2,,,,,,,,,,,0-1
116300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15878313.16967635,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42853884.12823779,5,,,,,,,42.853884128237794,1111.111111111111,1111.111111111111,2265.0761063504597,0-1
116400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42853274.316883005,5,20.0,1,0.9,,,,,,,,0-1
116400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15878457.476561982,2,,,,,,,,,,,0-1
116400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15878457.476561982,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42853274.316883005,5,,,,,,,42.853274316883,1111.111111111111,1111.111111111111,2265.075496539105,0-1
116500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42852667.77868067,5,20.0,1,0.9,,,,,,,,0-1
116500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15878608.221612744,2,,,,,,,,,,,0-1
116500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15878608.221612744,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42852667.77868067,5,,,,,,,42.85266777868067,1111.111111111111,1111.111111111111,2265.074890000903,0-1
116600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42852063.316219226,5,20.0,1,0.9,,,,,,,,0-1
116600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15878760.88811484,2,,,,,,,,,,,0-1
116600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15878760.88811484,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42852063.316219226,5,,,,,,,42.85206331621922,1111.111111111111,1111.111111111111,2265.0742855384415,0-1
116700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42851464.04581584,5,20.0,1,0.9,,,,,,,,0-1
116700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15878916.536199009,2,,,,,,,,,,,0-1
116700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15878916.536199009,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42851464.04581584,5,,,,,,,42.85146404581584,1111.111111111111,1111.111111111111,2265.073686268038,0-1
116800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42850864.79144885,5,20.0,1,0.9,,,,,,,,0-1
116800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15879075.774099303,2,,,,,,,,,,,0-1
116800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15879075.774099303,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42850864.79144885,5,,,,,,,42.85086479144885,1111.111111111111,1111.111111111111,2265.0730870136713,0-1
116900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42850270.04512836,5,20.0,1,0.9,,,,,,,,0-1
116900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15879237.159056444,2,,,,,,,,,,,0-1
116900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15879237.159056444,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
116900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42850270.04512836,5,,,,,,,42.85027004512836,1111.111111111111,1111.111111111111,2265.0724922673508,0-1
117000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42849683.87642013,5,20.0,1,0.9,,,,,,,,0-1
117000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15879402.136417935,2,,,,,,,,,,,0-1
117000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15879402.136417935,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42849683.87642013,5,,,,,,,42.84968387642013,1111.111111111111,1111.111111111111,2265.071906098642,0-1
117100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42849095.32360298,5,20.0,1,0.9,,,,,,,,0-1
117100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15879569.258178016,2,,,,,,,,,,,0-1
117100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15879569.258178016,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42849095.32360298,5,,,,,,,42.84909532360298,1111.111111111111,1111.111111111111,2265.071317545825,0-1
117200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42848511.98363228,5,20.0,1,0.9,,,,,,,,0-1
117200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15879738.831215074,2,,,,,,,,,,,0-1
117200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15879738.831215074,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42848511.98363228,5,,,,,,,42.84851198363228,1111.111111111111,1111.111111111111,2265.0707342058545,0-1
117300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42847928.576928444,5,20.0,1,0.9,,,,,,,,0-1
117300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15879914.311738666,2,,,,,,,,,,,0-1
117300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15879914.311738666,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42847928.576928444,5,,,,,,,42.847928576928446,1111.111111111111,1111.111111111111,2265.0701507991507,0-1
117400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42847351.92021811,5,20.0,1,0.9,,,,,,,,0-1
117400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15880089.927501742,2,,,,,,,,,,,0-1
117400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15880089.927501742,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42847351.92021811,5,,,,,,,42.84735192021811,1111.111111111111,1111.111111111111,2265.0695741424406,0-1
117500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42846776.53732222,5,20.0,1,0.9,,,,,,,,0-1
117500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15880265.579604087,2,,,,,,,,,,,0-1
117500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15880265.579604087,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42846776.53732222,5,,,,,,,42.84677653732222,1111.111111111111,1111.111111111111,2265.0689987595442,0-1
117600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42846205.21504479,5,20.0,1,0.9,,,,,,,,0-1
117600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15880449.248351838,2,,,,,,,,,,,0-1
117600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15880449.248351838,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42846205.21504479,5,,,,,,,42.84620521504479,1111.111111111111,1111.111111111111,2265.068427437267,0-1
117700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42845635.96713775,5,20.0,1,0.9,,,,,,,,0-1
117700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15880636.202249534,2,,,,,,,,,,,0-1
117700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15880636.202249534,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42845635.96713775,5,,,,,,,42.845635967137746,1111.111111111111,1111.111111111111,2265.06785818936,0-1
117800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42845070.35695686,5,20.0,1,0.9,,,,,,,,0-1
117800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15880825.609416941,2,,,,,,,,,,,0-1
117800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15880825.609416941,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42845070.35695686,5,,,,,,,42.84507035695686,1111.111111111111,1111.111111111111,2265.067292579179,0-1
117900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42844510.58490701,5,20.0,1,0.9,,,,,,,,0-1
117900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15881010.42067105,2,,,,,,,,,,,0-1
117900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15881010.42067105,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
117900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42844510.58490701,5,,,,,,,42.84451058490701,1111.111111111111,1111.111111111111,2265.0667328071295,0-1
118000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42843956.80859309,5,20.0,1,0.9,,,,,,,,0-1
118000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15881205.562581161,2,,,,,,,,,,,0-1
118000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15881205.562581161,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
118000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42843956.80859309,5,,,,,,,42.843956808593084,1111.111111111111,1111.111111111111,2265.066179030815,0-1
118100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42843400.093802944,5,20.0,1,0.9,,,,,,,,0-1
118100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15881400.533133775,2,,,,,,,,,,,0-1
118100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15881400.533133775,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
118100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42843400.093802944,5,,,,,,,42.84340009380294,1111.111111111111,1111.111111111111,2265.065622316025,0-1
118200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42842844.12466582,5,20.0,1,0.9,,,,,,,,0-1
118200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15881601.092797365,2,,,,,,,,,,,0-1
118200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15881601.092797365,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
118200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42842844.12466582,5,,,,,,,42.84284412466582,1111.111111111111,1111.111111111111,2265.0650663468878,0-1
118300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42842299.19046487,5,20.0,1,0.9,,,,,,,,0-1
118300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15881802.633656,2,,,,,,,,,,,0-1
118300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15881802.633656,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
118300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42842299.19046487,5,,,,,,,42.84229919046487,1111.111111111111,1111.111111111111,2265.064521412687,0-1
118400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42841752.88091009,5,20.0,1,0.9,,,,,,,,0-1
118400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15882006.307690889,2,,,,,,,,,,,0-1
118400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15882006.307690889,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
118400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42841752.88091009,5,,,,,,,42.84175288091009,1111.111111111111,1111.111111111111,2265.063975103132,0-1
118500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42841213.30935754,5,20.0,1,0.9,,,,,,,,0-1
118500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15882215.37562039,2,,,,,,,,,,,0-1
118500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15882215.37562039,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
118500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42841213.30935754,5,,,,,,,42.84121330935754,1111.111111111111,1111.111111111111,2265.0634355315797,0-1
118600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42840673.3501301,5,20.0,1,0.9,,,,,,,,0-1
118600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15882424.786509112,2,,,,,,,,,,,0-1
118600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15882424.786509112,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
118600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42840673.3501301,5,,,,,,,42.8406733501301,1111.111111111111,1111.111111111111,2265.0628955723523,0-1
118700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42840136.86953284,5,20.0,1,0.9,,,,,,,,0-1
118700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,3,12-4-3,15882641.90132534,2,,,,,,,,,,,0-1
118700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,3,12-4-3,15882641.90132534,2,50.0,4,1.2,0.0,0.6666666666666666,0.3333333333333333,,,,,0-1
118700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42840136.86953284,5,,,,,,,42.84013686953284,1111.111111111111,1111.111111111111,2265.062359091755,0-1
118800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42839607.17392972,5,20.0,1,0.9,,,,,,,,0-1
